09:28	374.14
09:28	450.24
09:28	402.55
09:28	290.67
09:28	289.02
09:29	295.39
09:29	306.41
09:29	214.78
09:29	269.4
09:29	216.5
09:29	149.05
09:29	418.27
09:29	469.78
09:29	86.8
09:29	495.97
09:29	459.12
09:29	93.5
09:29	151.46
09:29	221.24
09:29	179.52
09:29	91.31
09:29	315.29
09:29	223.58
09:29	149.04
09:29	414.33
09:29	183.44
09:29	110.71
09:30	133.16
09:30	135.7
09:30	77.32
09:30	418.26
09:30	263.28
09:30	416.07
09:30	390.14
09:30	348.56
09:30	304.03
09:30	32.86
09:30	353.26
09:30	473.69
09:30	197.32
09:30	24.59
09:30	307.95
09:30	372.74
09:30	151.64
09:30	405.12
09:30	185.67
09:30	464.15
09:30	439.22
09:30	366.74
09:30	122.17
09:30	418.26
09:31	332.59
09:31	24.31
09:31	156.21
09:31	238.16
09:31	454.17
09:31	184.54
09:31	307.82
09:31	422.54
09:31	48.11
09:31	14.62
09:31	125.88
09:31	442.4
09:31	0.74
09:31	131.02
09:31	188.5
09:31	4.28
09:31	475.82
09:31	29.07
09:31	202.7
09:31	431.34
09:31	166.57
09:31	213.51
09:32	91.59
09:32	422.91
09:32	142.41
09:32	306.84
09:32	292.62
09:32	294.33
09:32	294.46
09:32	230.76
09:32	432.98
09:32	38.67
09:32	228.21
09:32	127.19
09:32	289.09
09:32	121.24
09:32	371.98
09:32	274.2
09:32	103.97
09:32	236.57
09:32	304.11
09:32	110.52
09:33	203.82
09:33	393.02
09:33	207.88
09:33	245.63
09:33	308.08
09:33	101.49
09:33	125.14
09:33	169.09
09:33	346.35
09:33	379.66
09:33	29.41
09:33	142.77
09:33	9.89
09:33	87.49
09:33	75.58
09:33	288.66
09:33	430.34
09:33	37.42
09:34	348.21
09:34	224.09
09:34	418.29
09:34	268.79
09:34	419.92
09:34	336.48
09:34	264.72
09:34	245.79
09:34	199.85
09:34	2.55
09:34	453.08
09:34	355.7
09:34	488.5
09:34	144.14
09:34	80.44
09:34	417.42
09:34	411.15
09:34	186.6
09:34	37.11
09:34	50.27
09:34	485.49
09:34	126.12
09:35	411.54
09:35	4.94
09:35	185.9
09:35	78.78
09:35	51.21
09:35	58.09
09:35	456.62
09:35	335.86
09:35	259.52
09:35	218.31
09:35	379.08
09:35	32.81
09:35	0.87
09:35	153.44
09:35	468.08
09:35	58.23
09:35	46.65
09:35	432.45
09:35	277.66
09:35	16.09
09:35	484.31
09:35	143.57
09:36	210.55
09:36	145.38
09:36	40.78
09:36	77.06
09:36	72.7
09:36	215.04
09:36	181.94
09:36	358.35
09:36	151.91
09:36	423.32
09:36	76.12
09:36	50.9
09:36	77.33
09:36	15.49
09:36	150.99
09:36	45.75
09:36	147.41
09:36	155.28
09:36	293.71
09:37	265.2
09:37	393.68
09:37	393.55
09:37	207.76
09:37	383.34
09:37	62.12
09:37	267.36
09:37	403.42
09:37	211.28
09:37	232.11
09:37	71.58
09:37	197.64
09:37	102.53
09:37	61.22
09:37	84.18
09:37	226.14
09:37	19.85
09:37	458.27
09:37	206.97
09:37	285.46
09:37	216.9
09:37	451.91
09:37	134.61
09:38	266.71
09:38	470.48
09:38	460.26
09:38	16.33
09:38	211.08
09:38	251.11
09:38	159.51
09:38	74.16
09:38	394.52
09:38	97.16
09:38	74.07
09:38	36.89
09:38	477.38
09:38	446.55
09:38	369.98
09:38	188.8
09:38	287.47
09:39	344.22
09:39	352.47
09:39	400.61
09:39	338.95
09:39	186.56
09:39	48.79
09:39	260.28
09:39	12.36
09:39	334.73
09:39	371.26
09:39	269.91
09:39	97.02
09:39	369.87
09:39	182.68
09:39	444.15
09:39	430.02
09:39	296.6
09:39	248.26
09:39	422.78
09:39	187.85
09:39	229.74
09:39	135.06
09:40	395.63
09:40	48.34
09:40	282.1
09:40	480.9
09:40	363.52
09:40	435.4
09:40	481.44
09:40	252.63
09:40	476.33
09:40	223.4
09:40	134.46
09:40	169.33
09:40	204.75
09:40	308.47
09:40	426.43
09:40	427.97
09:40	37.83
09:40	23.21
09:40	267.03
09:40	481.68
09:41	418.37
09:41	443.37
09:41	108.25
09:41	0.18
